x,y,z,rx,ry,rz
110,170,160,87.21,51.65,20.0
110,170,170,87.21,56.33,10.0
110,170,180,87.21,60.34,0.0
110,180,0,87.21,0.0,0.0
110,180,10,87.21,0.0,10.0
110,180,20,87.21,0.0,20.0
110,180,30,87.21,0.0,30.0
110,180,40,87.21,0.0,40.0
110,180,50,87.21,-0.0,50.0
110,180,60,87.21,-0.0,60.0
110,180,70,87.21,0.0,70.0
110,180,80,87.21,-0.0,80.0
110,180,90,87.21,0.0,
110,180,100,87.21,6.39,80.0
110,180,110,87.21,12.72,70.0
110,180,120,87.21,18.96,60.0
110,180,130,87.21,25.04,50.0
110,180,140,87.21,30.91,40.0
110,180,150,87.21,36.48,30.0
110,180,160,87.21,41.65,20.0
110,180,170,87.21,46.33,10.0
110,180,180,87.21,50.34,0.0
120,0,0,90.52,50.34,0.0
120,0,10,90.52,46.33,10.0
120,0,20,90.52,41.65,20.0
120,0,30,90.52,36.48,30.0
120,0,40,90.52,30.91,40.0
120,0,50,90.52,25.04,50.0
120,0,60,90.52,18.96,60.0
120,0,70,90.52,12.72,70.0
120,0,80,90.52,6.39,80.0
120,0,90,90.52,0.0,
120,0,100,90.52,-0.0,80.0
120,0,110,90.52,0.0,70.0
120,0,120,90.52,0.0,60.0
120,0,130,90.52,-0.0,50.0
120,0,140,90.52,0.0,40.0
120,0,150,90.52,-0.0,30.0
120,0,160,90.52,0.0,20.0
120,0,170,90.52,0.0,10.0
120,0,180,90.52,0.0,0.0
120,10,0,90.52,60.34,0.0
120,10,10,90.52,56.33,10.0
120,10,20,90.52,51.65,20.0
120,10,30,90.52,46.48,30.0
120,10,40,90.52,40.91,40.0
120,10,50,90.52,35.04,50.0
120,10,60,90.52,28.96,60.0
120,10,70,90.52,22.72,70.0
120,10,80,90.52,16.39,80.0
120,10,90,90.52,10.0,90.0
120,10,100,90.52,10.0,80.0
120,10,110,90.52,10.0,70.0
120,10,120,90.52,10.0,60.0
120,10,130,90.52,10.0,50.0
120,10,140,90.52,10.0,40.0
120,10,150,90.52,10.0,30.0
120,10,160,90.52,10.0,20.0
120,10,170,90.52,10.0,10.0
120,10,180,90.52,10.0,0.0
120,20,0,90.52,70.34,0.0
120,20,10,90.52,66.33,10.0
120,20,20,90.52,61.65,20.0
120,20,30,90.52,56.48,30.0
120,20,40,90.52,50.91,40.0
120,20,50,90.52,45.04,50.0
120,20,60,90.52,38.96,60.0
120,20,70,90.52,32.72,70.0
120,20,80,90.52,26.39,80.0
120,20,90,90.52,20.0,
120,20,100,90.52,20.0,80.0
120,20,110,90.52,20.0,70.0
120,20,120,90.52,20.0,60.0
120,20,130,90.52,20.0,50.0
120,20,140,90.52,20.0,40.0
120,20,150,90.52,20.0,30.0
120,20,160,90.52,20.0,20.0
120,20,170,90.52,20.0,10.0
120,20,180,90.52,20.0,0.0
120,30,0,90.52,80.34,-0.0
120,30,10,90.52,76.33,10.0
120,30,20,90.52,71.65,20.0
120,30,30,90.52,66.48,30.0
120,30,40,90.52,60.91,40.0
120,30,50,90.52,55.04,50.0
120,30,60,90.52,48.96,60.0
120,30,70,90.52,42.72,70.0
120,30,80,90.52,36.39,80.0
120,30,90,90.52,30.0,90.0
120,30,100,90.52,30.0,80.0
120,30,110,90.52,30.0,70.0
120,30,120,90.52,30.0,60.0
120,30,130,90.52,30.0,50.0
120,30,140,90.52,30.0,40.0
120,30,150,90.52,30.0,30.0
120,30,160,90.52,30.0,20.0
120,30,170,90.52,30.0,10.0
120,30,180,90.52,30.0,0.0
120,40,0,90.52,90.34,-0.0
120,40,10,90.52,86.33,10.0
120,40,20,90.52,81.65,20.0
120,40,30,90.52,76.48,30.0
120,40,40,90.52,70.91,40.0
120,40,50,90.52,65.04,50.0
120,40,60,90.52,58.96,60.0
120,40,70,90.52,52.72,70.0
120,40,80,90.52,46.39,80.0
120,40,90,90.52,40.0,90.0
120,40,100,90.52,40.0,80.0
120,40,110,90.52,40.0,70.0
120,40,120,90.52,40.0,60.0
120,40,130,90.52,40.0,50.0
120,40,140,90.52,40.0,40.0
120,40,150,90.52,40.0,30.0
120,40,160,90.52,40.0,20.0
120,40,170,90.52,40.0,10.0
120,40,180,90.52,40.0,0.0
120,50,0,90.52,100.34,0.0
120,50,10,90.52,96.33,10.0
120,50,20,90.52,91.65,20.0
120,50,30,90.52,86.48,30.0
120,50,40,90.52,80.91,40.0
120,50,50,90.52,75.04,50.0
120,50,60,90.52,68.96,60.0
120,50,70,90.52,62.72,70.0
120,50,80,90.52,56.39,80.0
120,50,90,90.52,50.0,
120,50,100,90.52,50.0,80.0
120,50,110,90.52,50.0,70.0
120,50,120,90.52,50.0,60.0
120,50,130,90.52,50.0,50.0
120,50,140,90.52,50.0,40.0
120,50,150,90.52,50.0,30.0
120,50,160,90.52,50.0,20.0
120,50,170,90.52,50.0,10.0
120,50,180,90.52,50.0,0.0
120,60,0,90.52,110.34,0.0
120,60,10,90.52,106.33,10.0
120,60,20,90.52,101.65,20.0
120,60,30,90.52,96.48,30.0
120,60,40,90.52,90.91,40.0
120,60,50,90.52,85.04,50.0
120,60,60,90.52,78.96,60.0
120,60,70,90.52,72.72,70.0
120,60,80,90.52,66.39,80.0
120,60,90,90.52,60.0,90.0
120,60,100,90.52,60.0,80.0
120,60,110,90.52,60.0,70.0
120,60,120,90.52,60.0,60.0
120,60,130,90.52,60.0,50.0
120,60,140,90.52,60.0,40.0
120,60,150,90.52,60.0,30.0
120,60,160,90.52,60.0,20.0
120,60,170,90.52,60.0,10.0
120,60,180,90.52,60.0,0.0
120,70,0,87.38,110.0,-0.0
120,70,10,87.38,110.0,10.0
120,70,20,87.38,110.0,20.0
120,70,30,90.52,106.48,30.0
120,70,40,90.52,100.91,40.0
120,70,50,90.52,95.04,50.0
120,70,60,90.52,88.96,60.0
120,70,70,90.52,82.72,70.0
120,70,80,90.52,76.39,80.0
120,70,90,90.52,70.0,90.0
120,70,100,90.52,70.0,80.0
120,70,110,90.52,70.0,70.0
120,70,120,90.52,70.0,60.0
120,70,130,90.52,70.0,50.0
120,70,140,90.52,70.0,40.0
120,70,150,90.52,70.0,30.0
120,70,160,90.52,70.0,20.0
120,70,170,90.52,70.0,10.0
120,70,180,90.52,70.0,-0.0
120,80,0,87.38,100.0,0.0
120,80,10,87.38,100.0,10.0
120,80,20,87.38,100.0,20.0
120,80,30,87.38,100.0,30.0
120,80,40,87.38,100.0,40.0
120,80,50,87.38,100.0,50.0
120,80,60,90.52,98.96,60.0
120,80,70,90.52,92.72,70.0
120,80,80,90.52,86.39,80.0
120,80,90,90.52,80.0,90.0
120,80,100,90.52,80.0,80.0
120,80,110,90.52,80.0,70.0
120,80,120,90.52,80.0,60.0
120,80,130,90.52,80.0,50.0
120,80,140,90.52,80.0,40.0
120,80,150,90.52,80.0,30.0
120,80,160,90.52,80.0,20.0
120,80,170,90.52,80.0,10.0
120,80,180,90.52,80.0,0.0
120,90,0,87.38,90.0,0.0
120,90,10,87.38,90.0,10.0
120,90,20,87.38,90.0,20.0
120,90,30,87.38,90.0,30.0
120,90,40,87.38,90.0,40.0
120,90,50,87.38,90.0,50.0
120,90,60,87.38,90.0,60.0
120,90,70,87.38,90.0,70.0
120,90,80,87.38,90.0,80.0
120,90,90,90.52,90.0,90.0
120,90,100,90.52,90.0,80.0
120,90,110,90.52,90.0,70.0
120,90,120,90.52,90.0,60.0
120,90,130,90.52,90.0,50.0
120,90,140,90.52,90.0,40.0
120,90,150,90.52,90.0,30.0
120,90,160,90.52,90.0,20.0
120,90,170,90.52,90.0,10.0
120,90,180,90.52,90.0,0.0
120,100,0,87.38,80.0,0.0
120,100,10,87.38,80.0,10.0
120,100,20,87.38,80.0,20.0
120,100,30,87.38,80.0,30.0
120,100,40,87.38,80.0,40.0
120,100,50,87.38,80.0,50.0
120,100,60,87.38,80.0,60.0
120,100,70,87.38,80.0,70.0
120,100,80,87.38,80.0,80.0
120,100,90,87.38,80.0,90.0
120,100,100,87.38,86.39,80.0
120,100,110,87.38,92.72,70.0
120,100,120,87.38,98.96,60.0
120,100,130,90.52,100.0,50.0
120,100,140,90.52,100.0,40.0
120,100,150,90.52,100.0,30.0
120,100,160,90.52,100.0,20.0
120,100,170,90.52,100.0,10.0
120,100,180,90.52,100.0,0.0
120,110,0,87.38,70.0,0.0
120,110,10,87.38,70.0,10.0
120,110,20,87.38,70.0,20.0
120,110,30,87.38,70.0,30.0
120,110,40,87.38,70.0,40.0
120,110,50,87.38,70.0,50.0
120,110,60,87.38,70.0,60.0
120,110,70,87.38,70.0,70.0
120,110,80,87.38,70.0,80.0
120,110,90,87.38,70.0,90.0
120,110,100,87.38,76.39,80.0
120,110,110,87.38,82.72,70.0
120,110,120,87.38,88.96,60.0
120,110,130,87.38,95.04,50.0
120,110,140,87.38,100.91,40.0
120,110,150,87.38,106.48,30.0
120,110,160,90.52,110.0,20.0
120,110,170,90.52,110.0,10.0
120,110,180,90.52,110.0,-0.0
120,120,0,87.38,60.0,0.0
120,120,10,87.38,60.0,10.0
120,120,20,87.38,60.0,20.0
120,120,30,87.38,60.0,30.0
120,120,40,87.38,60.0,40.0
120,120,50,87.38,60.0,50.0
120,120,60,87.38,60.0,60.0
120,120,70,87.38,60.0,70.0
120,120,80,87.38,60.0,80.0
120,120,90,87.38,60.0,90.0
120,120,100,87.38,66.39,80.0
120,120,110,87.38,72.72,70.0
120,120,120,87.38,78.96,60.0
120,120,130,87.38,85.04,50.0
120,120,140,87.38,90.91,40.0
120,120,150,87.38,96.48,30.0
120,120,160,87.38,101.65,20.0
120,120,170,87.38,106.33,10.0
120,120,180,87.38,110.34,-0.0
120,130,0,87.38,50.0,0.0
120,130,10,87.38,50.0,10.0
120,130,20,87.38,50.0,20.0
120,130,30,87.38,50.0,30.0
120,130,40,87.38,50.0,40.0
120,130,50,87.38,50.0,50.0
120,130,60,87.38,50.0,60.0
120,130,70,87.38,50.0,70.0
120,130,80,87.38,50.0,80.0
120,130,90,87.38,50.0,
120,130,100,87.38,56.39,80.0
120,130,110,87.38,62.72,70.0
120,130,120,87.38,68.96,60.0
120,130,130,87.38,75.04,50.0
120,130,140,87.38,80.91,40.0
120,130,150,87.38,86.48,30.0
120,130,160,87.38,91.65,20.0
120,130,170,87.38,96.33,10.0
120,130,180,87.38,100.34,0.0
120,140,0,87.38,40.0,0.0
120,140,10,87.38,40.0,10.0
120,140,20,87.38,40.0,20.0
120,140,30,87.38,40.0,30.0
120,140,40,87.38,40.0,40.0
120,140,50,87.38,40.0,50.0
120,140,60,87.38,40.0,60.0
120,140,70,87.38,40.0,70.0
120,140,80,87.38,40.0,80.0
120,140,90,87.38,40.0,90.0
120,140,100,87.38,46.39,80.0
120,140,110,87.38,52.72,70.0
120,140,120,87.38,58.96,60.0
120,140,130,87.38,65.04,50.0
120,140,140,87.38,70.91,40.0
120,140,150,87.38,76.48,30.0
120,140,160,87.38,81.65,20.0
120,140,170,87.38,86.33,10.0
120,140,180,87.38,90.34,-0.0
120,150,0,87.38,30.0,-0.0
120,150,10,87.38,30.0,10.0
120,150,20,87.38,30.0,20.0
120,150,30,87.38,30.0,30.0
120,150,40,87.38,30.0,40.0
120,150,50,87.38,30.0,50.0
120,150,60,87.38,30.0,60.0
120,150,70,87.38,30.0,70.0
120,150,80,87.38,30.0,80.0
120,150,90,87.38,30.0,90.0
120,150,100,87.38,36.39,80.0
120,150,110,87.38,42.72,70.0
120,150,120,87.38,48.96,60.0
120,150,130,87.38,55.04,50.0
120,150,140,87.38,60.91,40.0
120,150,150,87.38,66.48,30.0
120,150,160,87.38,71.65,20.0
120,150,170,87.38,76.33,10.0
120,150,180,87.38,80.34,-0.0
120,160,0,87.38,20.0,-0.0
120,160,10,87.38,20.0,10.0
120,160,20,87.38,20.0,20.0
120,160,30,87.38,20.0,30.0
120,160,40,87.38,20.0,40.0
120,160,50,87.38,20.0,50.0
120,160,60,87.38,20.0,60.0
120,160,70,87.38,20.0,70.0
120,160,80,87.38,20.0,80.0
120,160,90,87.38,20.0,90.0
120,160,100,87.38,26.39,80.0
120,160,110,87.38,32.72,70.0
120,160,120,87.38,38.96,60.0
120,160,130,87.38,45.04,50.0
120,160,140,87.38,50.91,40.0
120,160,150,87.38,56.48,30.0
120,160,160,87.38,61.65,20.0
120,160,170,87.38,66.33,10.0
120,160,180,87.38,70.34,0.0
120,170,0,87.38,10.0,0.0
120,170,10,87.38,10.0,10.0
120,170,20,87.38,10.0,20.0
120,170,30,87.38,10.0,30.0
120,170,40,87.38,10.0,40.0
120,170,50,87.38,10.0,50.0
120,170,60,87.38,10.0,60.0
120,170,70,87.38,10.0,70.0
120,170,80,87.38,10.0,80.0
120,170,90,87.38,10.0,90.0
120,170,100,87.38,16.39,80.0
120,170,110,87.38,22.72,70.0
120,170,120,87.38,28.96,60.0
120,170,130,87.38,35.04,50.0
120,170,140,87.38,40.91,40.0
120,170,150,87.38,46.48,30.0
120,170,160,87.38,51.65,20.0
120,170,170,87.38,56.33,10.0
120,170,180,87.38,60.34,0.0
120,180,0,87.38,0.0,0.0
120,180,10,87.38,0.0,10.0
120,180,20,87.38,0.0,20.0
120,180,30,87.38,0.0,30.0
120,180,40,87.38,0.0,40.0
120,180,50,87.38,0.0,50.0
120,180,60,87.38,-0.0,60.0
120,180,70,87.38,0.0,70.0
120,180,80,87.38,0.0,80.0
120,180,90,87.38,0.0,
120,180,100,87.38,6.39,80.0
120,180,110,87.38,12.72,70.0
120,180,120,87.38,18.96,60.0
120,180,130,87.38,25.04,50.0
120,180,140,87.38,30.91,40.0
120,180,150,87.38,36.48,30.0
120,180,160,87.38,41.65,20.0
120,180,170,87.38,46.33,10.0
120,180,180,87.38,50.34,0.0
130,0,0,90.7,50.34,0.0
130,0,10,90.7,46.33,10.0
130,0,20,90.7,41.65,20.0
130,0,30,90.7,36.48,30.0
130,0,40,90.7,30.91,40.0
130,0,50,90.7,25.04,50.0
130,0,60,90.7,18.96,60.0
130,0,70,90.7,12.72,70.0
130,0,80,90.7,6.39,80.0
130,0,90,90.7,0.0,
130,0,100,90.7,-0.0,80.0
130,0,110,90.7,0.0,70.0
130,0,120,90.7,0.0,60.0
130,0,130,90.7,-0.0,50.0
130,0,140,90.7,0.0,40.0
130,0,150,90.7,-0.0,30.0
130,0,160,90.7,0.0,20.0
130,0,170,90.7,0.0,10.0
130,0,180,90.7,0.0,0.0
130,10,0,90.7,60.34,0.0
130,10,10,90.7,56.33,10.0
130,10,20,90.7,51.65,20.0
130,10,30,90.7,46.48,30.0
130,10,40,90.7,40.91,40.0
130,10,50,90.7,35.04,50.0
130,10,60,90.7,28.96,60.0
130,10,70,90.7,22.72,70.0
130,10,80,90.7,16.39,80.0
130,10,90,90.7,10.0,90.0
130,10,100,90.7,10.0,80.0
130,10,110,90.7,10.0,70.0
130,10,120,90.7,10.0,60.0
130,10,130,90.7,10.0,50.0
130,10,140,90.7,10.0,40.0
130,10,150,90.7,10.0,30.0
130,10,160,90.7,10.0,20.0
130,10,170,90.7,10.0,10.0
130,10,180,90.7,10.0,0.0
130,20,0,90.7,70.34,0.0
130,20,10,90.7,66.33,10.0
130,20,20,90.7,61.65,20.0
130,20,30,90.7,56.48,30.0
130,20,40,90.7,50.91,40.0
130,20,50,90.7,45.04,50.0
130,20,60,90.7,38.96,60.0
130,20,70,90.7,32.72,70.0
130,20,80,90.7,26.39,80.0
130,20,90,90.7,20.0,
130,20,100,90.7,20.0,80.0
130,20,110,90.7,20.0,70.0
130,20,120,90.7,20.0,60.0
130,20,130,90.7,20.0,50.0
130,20,140,90.7,20.0,40.0
130,20,150,90.7,20.0,30.0
130,20,160,90.7,20.0,20.0
130,20,170,90.7,20.0,10.0
130,20,180,90.7,20.0,0.0
130,30,0,90.7,80.34,-0.0
130,30,10,90.7,76.33,10.0
130,30,20,90.7,71.65,20.0
130,30,30,90.7,66.48,30.0
130,30,40,90.7,60.91,40.0
130,30,50,90.7,55.04,50.0
130,30,60,90.7,48.96,60.0
130,30,70,90.7,42.72,70.0
130,30,80,90.7,36.39,80.0
130,30,90,90.7,30.0,90.0
130,30,100,90.7,30.0,80.0
130,30,110,90.7,30.0,70.0
130,30,120,90.7,30.0,60.0
130,30,130,90.7,30.0,50.0
130,30,140,90.7,30.0,40.0
130,30,150,90.7,30.0,30.0
130,30,160,90.7,30.0,20.0
130,30,170,90.7,30.0,10.0
130,30,180,90.7,30.0,-0.0
130,40,0,90.7,90.34,-0.0
130,40,10,90.7,86.33,10.0
130,40,20,90.7,81.65,20.0
130,40,30,90.7,76.48,30.0
130,40,40,90.7,70.91,40.0
130,40,50,90.7,65.04,50.0
130,40,60,90.7,58.96,60.0
130,40,70,90.7,52.72,70.0
130,40,80,90.7,46.39,80.0
130,40,90,90.7,40.0,90.0
130,40,100,90.7,40.0,80.0
130,40,110,90.7,40.0,70.0
130,40,120,90.7,40.0,60.0
130,40,130,90.7,40.0,50.0
130,40,140,90.7,40.0,40.0
130,40,150,90.7,40.0,30.0
130,40,160,90.7,40.0,20.0
130,40,170,90.7,40.0,10.0
130,40,180,90.7,40.0,0.0
130,50,0,90.7,100.34,0.0
130,50,10,90.7,96.33,10.0
130,50,20,90.7,91.65,20.0
130,50,30,90.7,86.48,30.0
130,50,40,90.7,80.91,40.0
130,50,50,90.7,75.04,50.0
130,50,60,90.7,68.96,60.0
130,50,70,90.7,62.72,70.0
130,50,80,90.7,56.39,80.0
130,50,90,90.7,50.0,90.0
130,50,100,90.7,50.0,80.0
130,50,110,90.7,50.0,70.0
130,50,120,90.7,50.0,60.0
130,50,130,90.7,50.0,50.0
130,50,140,90.7,50.0,40.0
130,50,150,90.7,50.0,30.0
130,50,160,90.7,50.0,20.0
130,50,170,90.7,50.0,10.0
130,50,180,90.7,50.0,0.0
130,60,0,90.7,110.34,0.0
130,60,10,90.7,106.33,10.0
130,60,20,90.7,101.65,20.0
130,60,30,90.7,96.48,30.0
130,60,40,90.7,90.91,40.0
130,60,50,90.7,85.04,50.0
130,60,60,90.7,78.96,60.0
130,60,70,90.7,72.72,70.0
130,60,80,90.7,66.39,80.0
130,60,90,90.7,60.0,90.0
130,60,100,90.7,60.0,80.0
130,60,110,90.7,60.0,70.0
130,60,120,90.7,60.0,60.0
130,60,130,90.7,60.0,50.0
130,60,140,90.7,60.0,40.0
130,60,150,90.7,60.0,30.0
130,60,160,90.7,60.0,20.0
130,60,170,90.7,60.0,10.0
130,60,180,90.7,60.0,0.0
130,70,0,87.56,110.0,-0.0
130,70,10,87.56,110.0,10.0
130,70,20,87.56,110.0,20.0
130,70,30,90.7,106.48,30.0
130,70,40,90.7,100.91,40.0
130,70,50,90.7,95.04,50.0
130,70,60,90.7,88.96,60.0
130,70,70,90.7,82.72,70.0
130,70,80,90.7,76.39,80.0
130,70,90,90.7,70.0,90.0
130,70,100,90.7,70.0,80.0
130,70,110,90.7,70.0,70.0
130,70,120,90.7,70.0,60.0
130,70,130,90.7,70.0,50.0
130,70,140,90.7,70.0,40.0
130,70,150,90.7,70.0,30.0
130,70,160,90.7,70.0,20.0
130,70,170,90.7,70.0,10.0
130,70,180,90.7,70.0,-0.0
130,80,0,87.56,100.0,0.0
130,80,10,87.56,100.0,10.0
130,80,20,87.56,100.0,20.0
130,80,30,87.56,100.0,30.0
130,80,40,87.56,100.0,40.0
130,80,50,87.56,100.0,50.0
130,80,60,90.7,98.96,60.0
130,80,70,90.7,92.72,70.0
130,80,80,90.7,86.39,80.0
130,80,90,90.7,80.0,90.0
130,80,100,90.7,80.0,80.0
130,80,110,90.7,80.0,70.0
130,80,120,90.7,80.0,60.0
130,80,130,90.7,80.0,50.0
130,80,140,90.7,80.0,40.0
130,80,150,90.7,80.0,30.0
130,80,160,90.7,80.0,20.0
130,80,170,90.7,80.0,10.0
130,80,180,90.7,80.0,-0.0
130,90,0,87.56,90.0,0.0
130,90,10,87.56,90.0,10.0
130,90,20,87.56,90.0,20.0
130,90,30,87.56,90.0,30.0
130,90,40,87.56,90.0,40.0
130,90,50,87.56,90.0,50.0
130,90,60,87.56,90.0,60.0
130,90,70,87.56,90.0,70.0
130,90,80,87.56,90.0,80.0
130,90,90,90.7,90.0,90.0
130,90,100,90.7,90.0,80.0
130,90,110,90.7,90.0,70.0
130,90,120,90.7,90.0,60.0
130,90,130,90.7,90.0,50.0
130,90,140,90.7,90.0,40.0
130,90,150,90.7,90.0,30.0
130,90,160,90.7,90.0,20.0
130,90,170,90.7,90.0,10.0
130,90,180,90.7,90.0,0.0
130,100,0,87.56,80.0,0.0
130,100,10,87.56,80.0,10.0
130,100,20,87.56,80.0,20.0
130,100,30,87.56,80.0,30.0
130,100,40,87.56,80.0,40.0
130,100,50,87.56,80.0,50.0
130,100,60,87.56,80.0,60.0
130,100,70,87.56,80.0,70.0
130,100,80,87.56,80.0,80.0
130,100,90,87.56,80.0,90.0
130,100,100,87.56,86.39,80.0
130,100,110,87.56,92.72,70.0
130,100,120,87.56,98.96,60.0
130,100,130,90.7,100.0,50.0
130,100,140,90.7,100.0,40.0
130,100,150,90.7,100.0,30.0
130,100,160,90.7,100.0,20.0
130,100,170,90.7,100.0,10.0
130,100,180,90.7,100.0,0.0
130,110,0,87.56,70.0,-0.0
130,110,10,87.56,70.0,10.0
130,110,20,87.56,70.0,20.0
130,110,30,87.56,70.0,30.0
130,110,40,87.56,70.0,40.0
130,110,50,87.56,70.0,50.0
130,110,60,87.56,70.0,60.0
130,110,70,87.56,70.0,70.0
130,110,80,87.56,70.0,80.0
130,110,90,87.56,70.0,90.0
130,110,100,87.56,76.39,80.0
130,110,110,87.56,82.72,70.0
130,110,120,87.56,88.96,60.0
130,110,130,87.56,95.04,50.0
130,110,140,87.56,100.91,40.0
130,110,150,87.56,106.48,30.0
130,110,160,90.7,110.0,20.0
130,110,170,90.7,110.0,10.0
130,110,180,90.7,110.0,-0.0
130,120,0,87.56,60.0,-0.0
130,120,10,87.56,60.0,10.0
130,120,20,87.56,60.0,20.0
130,120,30,87.56,60.0,30.0
130,120,40,87.56,60.0,40.0
130,120,50,87.56,60.0,50.0
130,120,60,87.56,60.0,60.0
130,120,70,87.56,60.0,70.0
130,120,80,87.56,60.0,80.0
130,120,90,87.56,60.0,90.0
130,120,100,87.56,66.39,80.0
130,120,110,87.56,72.72,70.0
130,120,120,87.56,78.96,60.0
130,120,130,87.56,85.04,50.0
130,120,140,87.56,90.91,40.0
130,120,150,87.56,96.48,30.0
130,120,160,87.56,101.65,20.0
130,120,170,87.56,106.33,10.0
130,120,180,87.56,110.34,-0.0
130,130,0,87.56,50.0,0.0
130,130,10,87.56,50.0,10.0
130,130,20,87.56,50.0,20.0
130,130,30,87.56,50.0,30.0
130,130,40,87.56,50.0,40.0
130,130,50,87.56,50.0,50.0
130,130,60,87.56,50.0,60.0
130,130,70,87.56,50.0,70.0
130,130,80,87.56,50.0,80.0
130,130,90,87.56,50.0,90.0
130,130,100,87.56,56.39,80.0
130,130,110,87.56,62.72,70.0
130,130,120,87.56,68.96,60.0
130,130,130,87.56,75.04,50.0
130,130,140,87.56,80.91,40.0
130,130,150,87.56,86.48,30.0
130,130,160,87.56,91.65,20.0
130,130,170,87.56,96.33,10.0
130,130,180,87.56,100.34,0.0
130,140,0,87.56,40.0,0.0
130,140,10,87.56,40.0,10.0
130,140,20,87.56,40.0,20.0
130,140,30,87.56,40.0,30.0
130,140,40,87.56,40.0,40.0
130,140,50,87.56,40.0,50.0
130,140,60,87.56,40.0,60.0
130,140,70,87.56,40.0,70.0
130,140,80,87.56,40.0,80.0
130,140,90,87.56,40.0,90.0
130,140,100,87.56,46.39,80.0
130,140,110,87.56,52.72,70.0
130,140,120,87.56,58.96,60.0
130,140,130,87.56,65.04,50.0
130,140,140,87.56,70.91,40.0
130,140,150,87.56,76.48,30.0
130,140,160,87.56,81.65,20.0
130,140,170,87.56,86.33,10.0
130,140,180,87.56,90.34,-0.0
130,150,0,87.56,30.0,-0.0
130,150,10,87.56,30.0,10.0
130,150,20,87.56,30.0,20.0
130,150,30,87.56,30.0,30.0
130,150,40,87.56,30.0,40.0
130,150,50,87.56,30.0,50.0
130,150,60,87.56,30.0,60.0
130,150,70,87.56,30.0,70.0
130,150,80,87.56,30.0,80.0
130,150,90,87.56,30.0,90.0
130,150,100,87.56,36.39,80.0
130,150,110,87.56,42.72,70.0
130,150,120,87.56,48.96,60.0
130,150,130,87.56,55.04,50.0
130,150,140,87.56,60.91,40.0
130,150,150,87.56,66.48,30.0
130,150,160,87.56,71.65,20.0
130,150,170,87.56,76.33,10.0
130,150,180,87.56,80.34,-0.0
130,160,0,87.56,20.0,-0.0
130,160,10,87.56,20.0,10.0
130,160,20,87.56,20.0,20.0
130,160,30,87.56,20.0,30.0
130,160,40,87.56,20.0,40.0
130,160,50,87.56,20.0,50.0
130,160,60,87.56,20.0,60.0
130,160,70,87.56,20.0,70.0
130,160,80,87.56,20.0,80.0
130,160,90,87.56,20.0,90.0
130,160,100,87.56,26.39,80.0
130,160,110,87.56,32.72,70.0
130,160,120,87.56,38.96,60.0
130,160,130,87.56,45.04,50.0
130,160,140,87.56,50.91,40.0
130,160,150,87.56,56.48,30.0
130,160,160,87.56,61.65,20.0
130,160,170,87.56,66.33,10.0
130,160,180,87.56,70.34,-0.0
130,170,0,87.56,10.0,0.0
130,170,10,87.56,10.0,10.0
130,170,20,87.56,10.0,20.0
130,170,30,87.56,10.0,30.0
130,170,40,87.56,10.0,40.0
130,170,50,87.56,10.0,50.0
130,170,60,87.56,10.0,60.0
130,170,70,87.56,10.0,70.0
130,170,80,87.56,10.0,80.0
130,170,90,87.56,10.0,90.0
130,170,100,87.56,16.39,80.0
130,170,110,87.56,22.72,70.0
130,170,120,87.56,28.96,60.0
130,170,130,87.56,35.04,50.0
130,170,140,87.56,40.91,40.0
130,170,150,87.56,46.48,30.0
130,170,160,87.56,51.65,20.0
130,170,170,87.56,56.33,10.0
130,170,180,87.56,60.34,0.0
130,180,0,87.56,0.0,0.0
130,180,10,87.56,0.0,10.0
130,180,20,87.56,0.0,20.0
130,180,30,87.56,0.0,30.0
130,180,40,87.56,0.0,40.0
130,180,50,87.56,0.0,50.0
130,180,60,87.56,0.0,60.0
130,180,70,87.56,0.0,70.0
130,180,80,87.56,0.0,80.0
130,180,90,87.56,0.0,
130,180,100,87.56,6.39,80.0
130,180,110,87.56,12.72,70.0
130,180,120,87.56,18.96,60.0
130,180,130,87.56,25.04,50.0
130,180,140,87.56,30.91,40.0
130,180,150,87.56,36.48,30.0
130,180,160,87.56,41.65,20.0
130,180,170,87.56,46.33,10.0
130,180,180,87.56,50.34,0.0
140,0,0,90.87,50.34,0.0
140,0,10,90.87,46.33,10.0
140,0,20,90.87,41.65,20.0
140,0,30,90.87,36.48,30.0
140,0,40,90.87,30.91,40.0
140,0,50,90.87,25.04,50.0
140,0,60,90.87,18.96,60.0
140,0,70,90.87,12.72,70.0
140,0,80,90.87,6.39,80.0
140,0,90,90.87,0.0,
140,0,100,90.87,-0.0,80.0
140,0,110,90.87,0.0,70.0
140,0,120,90.87,0.0,60.0
140,0,130,90.87,-0.0,50.0
140,0,140,90.87,0.0,40.0
140,0,150,90.87,-0.0,30.0
140,0,160,90.87,0.0,20.0
140,0,170,90.87,0.0,10.0
140,0,180,90.87,0.0,0.0
140,10,0,90.87,60.34,0.0
140,10,10,90.87,56.33,10.0
140,10,20,90.87,51.65,20.0
140,10,30,90.87,46.48,30.0
140,10,40,90.87,40.91,40.0
140,10,50,90.87,35.04,50.0
140,10,60,90.87,28.96,60.0
140,10,70,90.87,22.72,70.0
140,10,80,90.87,16.39,80.0
140,10,90,90.87,10.0,90.0
140,10,100,90.87,10.0,80.0
140,10,110,90.87,10.0,70.0
140,10,120,90.87,10.0,60.0
